"h3_id","count_traffic","mean_speed","scale"
"8a6ad8c32667fff","2.6842","25.9823","2"
"8a6ad8d13b2ffff","2.0","28.0544","2"
"8a6ad8c03967fff","2.2","26.3415","2"
"8a6ad8d80557fff","1.0","20.1723","2"
"8a6ad8c3579ffff","2.1333","21.2487","2"
"8a6ad8c2592ffff","1.4","27.3569","2"
"8a6ad8d8401ffff","1.0","24.428","2"
"8a6ad8c3570ffff","1.6429","28.9189","2"
"8a6ad8c30b4ffff","1.25","22.4407","2"
"8a6ad8d8c19ffff","1.5","27.6589","2"
"8a6ad8c0382ffff","2.0","28.5738","2"
"8a6ad8d1e71ffff","2.0","28.0742","2"
"8a6ad8da26effff","1.25","24.9273","2"
"8a6ad8da1767fff","1.0","16.1074","1"
"8a6ad8d82ad7fff","2.5","18.5903","1"
"8a6ad8c3221ffff","3.0","10.4171","1"
"8a6ad8d09aa7fff","1.0","10.1344","1"
"8a6ad8c002affff","1.0","13.8408","1"
"8a6ad8d09ae7fff","1.0","18.0091","1"
"8a6ad8da04a7fff","2.0","10.6","1"
"8a6ad8c244d7fff","1.4","15.8129","1"
"8a6ad8d083affff","1.6667","13.4093","1"
"8a6ad8d13187fff","2.0","18.3478","1"
"8a6ad8da159ffff","1.0","17.3428","1"
"8a6ad8d830affff","1.7","17.6415","1"
"8a6ad8dac4b7fff","3.2667","18.5156","1"
"8a6ad8c30397fff","2.0588","18.2303","1"
"8a6ad8d82a8ffff","2.5","18.1955","1"
"8a6ad8d88c07fff","1.5","10.0303","1"
"8a6ad8da2a97fff","1.5","18.2646","1"
"8a6ad8d82ab7fff","3.0","13.9578","1"
"8a6ad8c20a5ffff","2.3","16.1875","1"
"8a6ad8d85a2ffff","1.6","17.65","1"
"8a6ad8d09ab7fff","1.0","15.0201","1"
"8a6ad8da042ffff","1.0","11.2496","1"
"8a6ad8da124ffff","2.0","10.2866","1"
"8a6ad8c32267fff","1.5","18.049","1"
"8a6ad8c322f7fff","2.2105","17.2789","1"
"8a6ad8c003a7fff","1.5","18.8309","1"
"8a6ad8c34a77fff","1.9","15.2563","1"
"8a6ad8c25b97fff","1.2308","18.299","1"
"8a6ad8d0b8f7fff","1.8462","11.0721","1"
"8a6ad8c25397fff","1.3684","14.0864","1"
"8a6ad8d89b6ffff","2.2353","14.8324","1"
"8a6adea4801ffff","3.125","18.1155","1"
"8a6ad8d85a17fff","1.8","11.2787","1"
"8a6ad8c05c5ffff","2.8","15.1252","1"
"8a6adea48017fff","3.1875","11.4443","1"
"8a6ad8d0a64ffff","1.3333","11.8234","1"
"8a6ad8c346c7fff","1.9091","16.0815","1"
"8a6ad8c00397fff","1.6667","14.2819","1"
"8a6ad8d8209ffff","2.0","11.8967","1"
"8a6ad8c21937fff","1.7778","18.4778","1"
"8a6ad8c318affff","2.0","17.9985","1"
"8a6ad8c34a0ffff","1.9","18.0422","1"
"8a6ad8c30067fff","2.1176","14.4544","1"
"8a6ad8c356f7fff","2.0","11.3835","1"
"8a6ad8d12307fff","5.7619","10.0721","1"
"8a6ad8c3571ffff","1.6429","18.2215","1"
"8a6ad8da2a37fff","1.25","13.5066","1"
"8a6ad8c0380ffff","1.0","10.0521","1"
"8a6ad8c0006ffff","1.5","13.6627","1"
"8a6ad8c00777fff","4.0","11.7511","1"
"8a6ad8c05577fff","1.0","15.509","1"
"8a6ad8c3572ffff","1.5385","15.0533","1"
"8a6ad8c03b8ffff","1.0","11.6919","1"
"8a6ad8d80067fff","1.0","12.9343","1"
"8a6ad8dac147fff","1.0","12.2132","1"
"8a6ad8c23447fff","1.5","11.7989","1"
"8a6ad8c23c5ffff","1.0","14.3631","1"
"8a6ad8d8041ffff","1.0","15.1747","1"
"8a6ad8dae797fff","1.0","14.6655","1"
"8a6ad8d1a127fff","1.0","12.5335","1"
"8a6ad8c304effff","2.0909","17.379","1"
"8a6ad8c34af7fff","1.9091","13.3358","1"
"8a6ad8d1ad07fff","2.1818","13.2609","1"
"8a6ad8c32287fff","2.7368","17.7318","1"
"8a6ad8c05b47fff","2.8","16.32","1"
"8a6ad8d88467fff","1.5","18.0837","1"
"8a6ad8d84037fff","1.0","10.7799","1"
"8a6ad8da362ffff","1.5","15.0784","1"
"8a6ad8c03ba7fff","2.2","16.706","1"
"8a6ad8d0e1a7fff","1.1667","14.8082","1"
"8a6ad8d8581ffff","1.5","10.4799","1"
"8a6ad8c324affff","1.9286","18.0134","1"
"8a6ad8d8c957fff","2.0","10.6854","1"
"8a6ad8d1e65ffff","2.75","17.7473","1"
"8a6ad8d89307fff","1.4286","18.4399","1"
"8a6ad8c356b7fff","1.7333","17.7686","1"
"8a6ad8c34327fff","1.9091","13.2687","1"
"8a6ad8c30aa7fff","2.0588","10.7143","1"
"8a6adea483affff","3.3125","14.2651","1"
"8a6ad8c30a17fff","2.1176","18.2234","1"
"8a6ad8da35affff","1.5","16.5141","1"
"8a6ad8c34397fff","1.9091","18.8878","1"
"8a6ad8d82727fff","2.0","15.4198","1"
"8a6ad8da275ffff","1.25","16.06","1"
"8a6ad8d83d97fff","2.5","12.2078","1"
"8a6ad8c346cffff","1.3","12.9552","1"
"8a6ad8c00aaffff","1.5","13.704","1"
"8a6ad8d0b28ffff","1.45","17.6997","1"
"8a6ad8dae7b7fff","1.5","16.0407","1"
"8a6ad8d95357fff","2.0","12.6333","1"
"8a6ad8c260dffff","1.4444","17.1777","1"
"8a6ad8d0eccffff","1.1667","12.9018","1"
"8a6ad8c23c67fff","1.3333","10.2703","1"
"8a6ad8c303b7fff","1.0","11.5236","1"
"8a6ad8d82527fff","1.5","11.558","1"
"8a6ad8d84017fff","1.0","12.4042","1"
"8a6ad8c30457fff","2.2","18.0519","1"
"8a6ad8d85647fff","1.5714","10.4986","1"
"8a6ad8c25317fff","1.1538","14.9594","1"
"8a6ad8c34ac7fff","2.0","12.9997","1"
"8a6ad8d819b7fff","1.6667","13.1666","1"
"8a6ad8c253a7fff","1.55","10.4967","1"
"8a6ad8d85b5ffff","1.8","15.1133","1"
"8a6ad8d85b57fff","1.8","11.1285","1"
"8a6ad8c31b9ffff","2.0","10.2285","1"
"8a6ad8d8c94ffff","2.0","13.7359","1"
"8a6ad8dac597fff","1.5","17.164","1"
"8a6ad8d8852ffff","1.75","11.1163","1"
"8a6ad8c30ab7fff","2.0588","17.8188","1"
"8a6ad8c02327fff","0.8571","13.263","1"
"8a6ad8da0417fff","1.25","15.5083","1"
"8a6ad8c05167fff","2.9","16.8677","1"
"8a6ad8d14aeffff","2.5","17.7823","1"
"8a6ad8d1a89ffff","2.5","13.7519","1"
"8a6ad8da2847fff","2.0","15.5486","1"
"8a6ad8c31ab7fff","2.0","11.0385","1"
"8a6ad8db1247fff","2.0","10.1364","1"
"8a6ad8c03a97fff","1.0","18.6546","1"
"8a6ad8da3427fff","1.5","14.355","1"
"8a6ad8d08287fff","1.6667","16.7957","1"
"8a6ad8d89337fff","1.4286","14.8821","1"
"8a6adea480f7fff","2.375","17.6335","1"
"8a6ad8c3114ffff","2.0","13.8144","1"
"8a6ad8d1e64ffff","2.5","16.5162","1"
"8a6ad8d85d6ffff","1.5","12.3669","1"
"8a6ad8d82097fff","2.5","16.5452","1"
"8a6ad8d9535ffff","2.0","12.2134","1"
"8a6ad8c30057fff","2.0588","13.8037","1"
"8a6ad8c0018ffff","1.0","16.2564","1"
"8a6ad8c20a67fff","1.85","13.4576","1"
"8a6ad8d8576ffff","3.0","14.8376","1"
"8a6ad8d82577fff","2.0","12.0064","1"
"8a6adea4831ffff","3.25","12.1656","1"
"8a6ad8dae947fff","2.0","14.8912","1"
"8a6ad8d81217fff","1.2857","18.7958","1"
"8a6ad8d09a87fff","1.0","11.2143","1"
"8a6ad8da122ffff","1.0","11.7235","1"
"8a6ad8d0b397fff","1.45","17.6796","1"
"8a6ad8d84d67fff","1.25","17.0738","1"
"8a6ad8d114d7fff","2.0","13.6636","1"
"8a6ad8c36887fff","2.0","12.586","1"
"8a6ad8d08a87fff","1.3","10.0416","1"
"8a6ad8da0407fff","1.25","10.7347","1"
"8a6ad8c003b7fff","1.3333","12.259","1"
"8a6ad8c05a97fff","2.0","15.0032","1"
"8a6ad8c3116ffff","2.0","11.8474","1"
"8a6ad8c00337fff","1.5","12.262","1"
"8a6ad8da344ffff","1.625","11.9104","1"
"8a6ad8d08327fff","1.3","17.7517","1"
"8a6ad8d0b3b7fff","2.5","17.2143","1"
"8a6ad8da2077fff","1.125","14.2594","1"
"8a6ad8c23457fff","2.0","15.2726","1"
"8a6ad8d03b6ffff","1.0","11.7806","1"
"8a6ad8d1db9ffff","1.0","10.6155","1"
"8a6ad8c319b7fff","2.0","11.1993","1"
"8a6ad8d8214ffff","4.0","13.1678","1"
"8a6ad8da1277fff","1.0","16.7491","1"
"8a6ad8d0831ffff","1.0","12.7669","1"
"8a6ad8db13a7fff","1.0","11.1628","1"
"8a6ad8c318f7fff","2.0","10.7355","1"
"8a6ad8d01697fff","1.0","16.695","1"
"8a6ad8c3689ffff","2.0","12.7089","1"
"8a6ad8da10effff","1.0","17.733","1"
"8a6adea49cdffff","3.125","16.5955","1"
"8a6ad8d83c9ffff","2.5","16.6699","1"
"8a6ad8d0b2b7fff","1.4","14.1472","1"
"8a6ad8da20effff","1.4","18.6293","1"
"8a6ad8d85d67fff","1.5","14.1447","1"
"8a6ad8d8c977fff","2.0","11.6251","1"
"8a6ad8db122ffff","1.6","16.3992","1"
"8a6ad8c30477fff","2.2","17.0909","1"
"8a6ad8d13b1ffff","2.0","15.4754","1"
"8a6ad8dae847fff","1.7143","12.2434","1"
"8a6ad8d84507fff","1.0","16.8878","1"
"8a6ad8d8450ffff","1.0","13.0434","1"
"8a6ad8d8418ffff","1.0","15.9983","1"
"8a6ad8c35667fff","2.0","11.274","1"
"8a6ad8c325b7fff","1.7857","15.1299","1"
"8a6ad8c30557fff","1.8333","13.4801","1"
"8a6ad8c002b7fff","2.2","16.6847","1"
"8a6ad8d80307fff","1.0","17.6918","1"
"8a6ad8d81987fff","1.6667","16.2875","1"
"8a6ad8c00a17fff","1.5","11.4389","1"
"8a6ad8da2b1ffff","1.25","14.5497","1"
"8a6ad8c25a8ffff","1.35","14.6682","1"
"8a6ad8c35777fff","1.2857","13.4026","1"
"8a6ad8c3199ffff","2.0","10.6223","1"
"8a6ad8c00a87fff","1.5","13.2845","1"
"8a6ad8c054dffff","1.5","17.8761","1"
"8a6ad8d8570ffff","2.6667","18.7229","1"
"8a6ad8da0497fff","2.0","15.2836","1"
"8a6ad8d80377fff","1.0","15.8925","1"
"8a6ad8da3477fff","1.5","11.7048","1"
"8a6adea491b7fff","3.125","18.529","1"
"8a6ad8da36d7fff","1.5","15.0487","1"
"8a6adea48227fff","3.125","16.8433","1"
"8a6ad8d8252ffff","2.0","14.5595","1"
"8a6ad8d8166ffff","1.4286","10.8128","1"
"8a6ad8d84537fff","1.0","18.8406","1"
"8a6ad8c05557fff","1.0","18.1539","1"
"8a6ad8c054e7fff","1.5","11.8673","1"
"8a6ad8c300effff","2.0588","11.591","1"
"8a6adea49ccffff","3.1875","10.1814","1"
"8a6ad8c30547fff","2.2","15.5451","1"
"8a6ad8d8006ffff","1.0","17.1387","1"
"8a6ad8d82b37fff","1.0","16.1181","1"
"8a6adea48187fff","3.1875","17.1952","1"
"8a6ad8da2b8ffff","1.25","13.3376","1"
"8a6ad8dac51ffff","2.0","10.428","1"
"8a6ad8c2585ffff","1.0","13.3698","1"
"8a6ad8c34ad7fff","1.9091","13.067","1"
"8a6ad8d15d07fff","3.0","10.978","1"
"8a6ad8dab497fff","2.0","10.6399","1"
"8a6ad8d842c7fff","1.0","17.9116","1"
"8a6ad8d80c4ffff","1.0","12.7768","1"
"8a6ad8daa697fff","2.0","18.1747","1"
"8a6ad8d842e7fff","1.0","14.5118","1"
"8a6ad8c36d4ffff","2.0","17.8331","1"
"8a6ad8c2340ffff","1.5","14.6169","1"
"8a6ad8da050ffff","1.0","12.1979","1"
"8a6ad8c260affff","1.0","18.0857","1"
"8a6ad8c02a0ffff","1.0","11.2475","1"
"8a6ad8d85777fff","2.6667","16.7808","1"
"8a6ad8da2a17fff","1.3333","12.8934","1"
"8a6ad8d82a37fff","1.0","16.8808","1"
"8a6ad8c244cffff","1.0","15.666","1"
"8a6ad8dac5b7fff","1.4","16.998","1"
"8a6ad8d022b7fff","2.25","10.4803","1"
"8a6ad8c03947fff","2.2","13.2914","1"
"8a6ad8c02a1ffff","1.0","16.2339","1"
"8a6ad8d13a97fff","2.0","12.52","1"
"8a6ad8d1a137fff","1.0","15.0476","1"
"8a6ad8d1e66ffff","2.0","15.5928","1"
"8a6ad8c2e587fff","2.0","17.1156","1"
"8a6ad8d8350ffff","2.5","10.4192","1"
"8a6ad8c00a1ffff","1.0","12.4458","1"
"8a6ad8d0ec77fff","1.6667","18.2075","1"
"8a6ad8da0547fff","1.6667","13.7964","1"
"8a6ad8c346dffff","1.9091","15.1033","1"
"8a6ad8c318a7fff","2.0","15.4286","1"
"8a6ad8c302b7fff","2.0588","14.2657","1"
"8a6ad8d1e707fff","2.0","13.1658","1"
"8a6ad8c244effff","1.5","18.1435","1"
"8a6ad8d14acffff","2.75","16.1645","1"
"8a6ad8c000affff","4.0","14.2304","1"
"8a6ad8d85847fff","1.5","15.4292","1"
"8a6ad8da276ffff","1.25","11.9201","1"
"8a6ad8c00b47fff","1.5","13.3095","1"
"8a6ad8db124ffff","1.25","15.853","1"
"8a6ad8d85857fff","1.5","14.3804","1"
"8a6ad8dae44ffff","1.5","18.6683","1"
"8a6ad8c31bb7fff","2.0","17.6961","1"
"8a6ad8d1ad6ffff","2.5","13.9958","1"
"8a6ad8d89c8ffff","2.0","14.404","1"
"8a6ad8d1d6dffff","1.1667","11.8634","1"
"8a6ad8d819a7fff","1.6667","12.2332","1"
"8a6ad8da2747fff","1.25","10.1305","1"
"8a6ad8c25337fff","1.55","12.0934","1"
"8a6ad8d8032ffff","1.0","16.3909","1"
"8a6ad8c356effff","2.0","17.5663","1"
"8a6ad8d8049ffff","1.0","15.6734","1"
"8a6ad8c237a7fff","1.5","16.4682","1"
"8a6ad8c00b67fff","1.5","16.7902","1"
"8a6ad8da288ffff","3.0","16.7175","1"
"8a6ad8da2397fff","1.25","17.4241","1"
"8a6ad8d85767fff","2.2857","18.2722","1"
"8a6ad8d1cc2ffff","2.0","13.8116","1"
"8a6ad8d13467fff","2.0","10.5243","1"
"8a6ad8d85817fff","1.5","10.195","1"
"8a6ad8c368a7fff","2.0","15.7031","1"
"8a6ad8d0b387fff","1.4","15.1804","1"
"8a6ad8d82147fff","3.5","13.725","1"
"8a6ad8d82aa7fff","3.5","15.0044","1"
"8a6ad8c322e7fff","3.4737","16.434","1"
"8a6ad8c002f7fff","2.2","11.2392","1"
"8a6ad8d8040ffff","1.0","17.6566","1"
"8a6ad8d8421ffff","1.5","16.8608","1"
"8a6ad8c23477fff","1.5","16.0492","1"
"8a6ad8c21daffff","2.45","15.0071","1"
"8a6ad8da3c97fff","1.5","10.5272","1"
"8a6ad8da3707fff","1.5","12.6997","1"
"8a6ad8d82b27fff","1.0","17.5955","1"
"8a6ad8d14ad7fff","2.75","10.9057","1"
"8a6ad8d84397fff","1.0","14.875","1"
"8a6ad8d8c90ffff","2.0","14.5641","1"
"8a6ad8c2341ffff","2.0","12.4475","1"
"8a6ad8da351ffff","1.5","16.8161","1"
"8a6ad8da226ffff","1.3333","15.2955","1"
"8a6ad8da2057fff","1.125","13.7069","1"
"8a6ad8d8572ffff","2.6667","16.77","1"
"8a6ad8c2688ffff","1.4","13.6124","1"
"8a6ad8c00a97fff","1.5","17.5216","1"
"8a6ad8d1314ffff","2.0","14.305","1"
"8a6adea48c57fff","3.1875","17.6585","1"
"8a6ad8c03aa7fff","1.0","10.4663","1"
"8a6ad8d80197fff","1.0","18.6787","1"
"8a6ad8d09a97fff","1.0","16.3544","1"
"8a6ad8c31a8ffff","2.0","12.1168","1"
"8a6ad8d858effff","1.0","12.8634","1"
"8a6ad8d82c97fff","1.5","18.6539","1"
"8a6ad8da26dffff","1.0","16.8414","1"
"8a6ad8c3564ffff","1.0","17.1347","1"
"8a6ad8c23487fff","2.0","15.5745","1"
"8a6ad8d843b7fff","1.0","12.4454","1"
"8a6ad8c368b7fff","2.0","15.5714","1"
"8a6ad8d843affff","1.0","14.8136","1"
"8a6ad8c14d37fff","1.0","11.7338","1"
"8a6ad8d16377fff","1.0","17.8914","1"
"8a6ad8c356cffff","2.0","14.5653","1"
"8a6ad8c30577fff","1.0","14.5725","1"
"8a6ad8c23417fff","1.0","14.2384","1"
"8a6ad8d84c97fff","1.0","16.7268","1"
"8a6ad8d82a9ffff","1.0","14.4794","1"
"8a6ad8d1a9b7fff","2.5","12.1498","1"
"8a6ad8c054c7fff","2.0","12.6494","1"
"8a6ad8da2377fff","1.5","10.0523","1"
"8a6ad8c3006ffff","2.0","11.0474","1"
"8a6ad8c3505ffff","1.6429","14.8288","1"
"8a6ad8da3717fff","1.4286","16.5479","1"
"8a6ad8d8198ffff","2.3333","17.1169","1"
"8a6ad8dac517fff","2.0","12.3088","1"
"8a6ad8d84217fff","1.5","17.5982","1"
"8a6ad8c0072ffff","4.0","13.871","1"
"8a6ad8d81d47fff","1.6667","11.8796","1"
"8a6ad8d88c87fff","2.25","11.0354","1"
"8a6ad8d14ac7fff","2.75","11.577","1"
"8a6ad8d8565ffff","1.6667","12.87","1"
"8a6ad8d0a32ffff","3.0","14.0729","1"
"8a6ad8d819affff","1.6667","12.796","1"
"8a6ad8da3c9ffff","1.5714","10.5138","1"
"8a6ad8d81c27fff","1.6667","15.1282","1"
"8a6ad8d14b8ffff","3.0","18.0225","1"
"8a6ad8c0008ffff","4.0","10.8368","1"
"8a6ad8d85587fff","2.0","15.3025","1"
"8a6ad8d8226ffff","1.5","18.908","1"
"8a6adea4830ffff","3.125","10.7284","1"
"8a6ad8da28effff","2.0","11.6171","1"
"8a6ad8d854b7fff","2.8333","16.1911","1"
"8a6ad8d1e6effff","2.5","15.594","1"
"8a6ad8c20a47fff","1.85","11.6941","1"
"8a6ad8da3627fff","1.5","11.3435","1"
"8a6ad8c3578ffff","2.1333","14.2703","1"
"8a6ad8d9534ffff","1.5","11.2078","1"
"8a6ad8d80137fff","1.0","14.5508","1"
"8a6ad8d1c4cffff","2.0","10.1185","1"
"8a6ad8d8048ffff","1.0","11.0028","1"
"8a6adea49c9ffff","3.25","11.0078","1"
"8a6ad8c36d47fff","2.0","18.0545","1"
"8a6ad8d85727fff","2.6667","10.1549","1"
"8a6ad8c23c57fff","2.6","18.4549","1"
"8a6ad8d84c2ffff","1.3333","13.942","1"
"8a6ad8d83507fff","2.0","12.5902","1"
"8a6ad8d564c7fff","2.0","13.2092","1"
"8a6adea48357fff","3.125","14.9693","1"
"8a6ad8d840cffff","1.0","10.5146","1"
"8a6ad8d81a6ffff","2.0","16.1197","1"
"8a6ad8da26cffff","1.25","15.1597","1"
"8a6ad8d81c37fff","1.6667","10.3015","1"
"8a6ad8d9531ffff","2.0","12.5001","1"
"8a6ad8c2530ffff","2.0","15.1276","1"
"8a6ad8d1e627fff","2.0","18.0906","1"
"8a6ad8d81d77fff","1.0","16.9313","1"
"8a6ad8c356e7fff","2.0","17.6282","1"
"8a6ad8c234affff","2.0","14.8178","1"
"8a6ad8da054ffff","1.0","16.9144","1"
"8a6ad8c3076ffff","1.1667","15.5385","1"
"8a6ad8d84ca7fff","1.25","17.9598","1"
"8a6ad8db13affff","1.5","11.293","1"
"8a6ad8c36d6ffff","2.0","12.4671","1"
"8a6ad8d564f7fff","2.0","12.3826","1"
"8a6ad8db131ffff","1.5","13.3098","1"
"8a6ad8c051a7fff","2.65","15.1466","1"
"8a6ad8d85497fff","1.6","13.6387","1"
"8a6ad8c23c77fff","2.6","13.793","1"
"8a6ad8d85d77fff","1.5714","10.7605","1"
"8a6ad8da0577fff","1.0","12.7793","1"
"8a6ad8d9526ffff","1.5","11.1056","1"
"8a6ad8c3699ffff","2.0","10.6362","1"
"8a6ad8d81d0ffff","1.6667","18.7422","1"
"8a6ad8c0232ffff","0.875","14.8495","1"
"8a6ad8d84d57fff","1.3333","16.2362","1"
"8a6ad8d81a4ffff","2.0","12.8654","1"
"8a6ad8d0b2d7fff","1.45","14.085","1"
"8a6ad8da230ffff","1.5","18.9286","1"
"8a6ad8d82a87fff","4.0","15.573","1"
"8a6ad8c04817fff","2.0","14.7159","1"
"8a6ad8d8096ffff","2.6667","12.9799","1"
"8a6ad8d80567fff","1.0","11.947","1"
"8a6ad8dab4b7fff","3.0","16.8689","1"
"8a6ad8d81b57fff","2.0","15.6377","1"
"8a6ad8c35677fff","2.0","15.4388","1"
"8a6ad8d85387fff","2.2857","12.9407","1"
"8a6ad8d81d6ffff","1.6667","10.5375","1"
"8a6ad8c2442ffff","1.1667","18.8114","1"
"8a6ad8c25acffff","1.0","18.8258","1"
"8a6ad8d1356ffff","2.0","10.0403","1"
"8a6ad8d8042ffff","1.0","12.2635","1"
"8a6ad8d13197fff","2.0","15.4548","1"
"8a6ad8c00a27fff","1.5","11.6455","1"
"8a6ad8d5671ffff","2.0","17.4859","1"
"8a6ad8da04affff","2.0","18.4754","1"
"8a6ad8c31ad7fff","3.0","5.0304","0"
"8a6ad8d84cb7fff","1.4","0.5227","0"
"8a6ad8c30077fff","2.0588","3.8477","0"
"8a6ad8c2e58ffff","2.0","4.1607","0"
"8a6ad8d8199ffff","1.6667","6.131","0"
"8a6ad8da2b27fff","1.25","6.4282","0"
"8a6ad8d81d8ffff","1.6667","3.2426","0"
"8a6ad8c2e437fff","2.0","5.1575","0"
"8a6ad8da36e7fff","1.5","8.7913","0"
"8a6ad8d13aa7fff","2.0","8.2371","0"
"8a6ad8d52d17fff","2.0","1.1253","0"
"8a6ad8c00767fff","4.0","6.2751","0"
"8a6ad8c02a47fff","1.1667","3.3454","0"
"8a6ad8d0b3a7fff","1.8095","4.4446","0"
"8a6ad8c002c7fff","2.2","0.4187","0"
"8a6ad8da2067fff","1.5","6.0662","0"
"8a6ad8c25a87fff","1.4","0.0396","0"
"8a6ad8d85447fff","3.0","0.4043","0"
"8a6ad8d84187fff","1.0","7.4948","0"
"8a6ad8c36997fff","2.0","1.0828","0"
"8a6ad8d83537fff","3.0","6.7613","0"
"8a6ad8c25307fff","2.0","7.8224","0"
"8a6ad8db1267fff","2.0","5.4423","0"
"8a6ad8d855a7fff","1.0","0.3398","0"
"8a6ad8d5678ffff","2.0","3.0803","0"
"8a6ad8dae86ffff","1.0","0.9628","0"
"8a6ad8da0567fff","0.5","3.4908","0"
"8a6ad8c264effff","0.5","7.4275","0"
"8a6ad8dae2a7fff","1.0","4.6288","0"
"8a6adea485b7fff","2.0","6.5921","0"
"8a6ad8d8015ffff","1.0","1.4623","0"
"8a6ad8c2e467fff","1.0","4.2961","0"
"8a6ad8d85397fff","2.2857","3.322","0"
"8a6ad8d8509ffff","2.6667","6.129","0"
"8a6ad8d15d87fff","2.75","6.6455","0"
"8a6ad8d15d1ffff","3.0","7.4454","0"
"8a6ad8d13b07fff","2.0","7.4356","0"
"8a6ad8d95227fff","2.0","8.5305","0"
"8a6ad8d83c97fff","2.5","5.9066","0"
"8a6ad8d82c9ffff","1.5","6.4066","0"
"8a6ad8d84387fff","1.0","5.0355","0"
"8a6ad8c3329ffff","3.3333","8.4533","0"
"8a6ad8c30a97fff","2.0588","8.3157","0"
"8a6ad8d8599ffff","1.5","6.538","0"
"8a6ad8d15d97fff","2.75","0.9203","0"
"8a6ad8d85d2ffff","1.5","6.9415","0"
"8a6ad8db1357fff","1.6","6.3623","0"
"8a6ad8c32247fff","6.1","6.7596","0"
"8a6ad8d14327fff","2.75","8.4784","0"
"8a6ad8d81d57fff","1.6667","7.2042","0"
"8a6ad8d5674ffff","2.0","6.714","0"
"8a6ad8d81d9ffff","1.6667","6.3952","0"
"8a6ad8d19d2ffff","1.1667","8.4091","0"
"8a6ad8c25adffff","1.0","8.2408","0"
"8a6ad8c25b9ffff","1.3158","6.1647","0"
"8a6ad8da0557fff","1.0","5.448","0"
"8a6adea49137fff","3.4375","7.4062","0"
"8a6ad8c25aa7fff","1.421","3.2646","0"
"8a6ad8d8351ffff","2.0","6.1117","0"
"8a6ad8d13b8ffff","2.0","7.5819","0"
"8a6ad8d818c7fff","1.5","4.8423","0"
"8a6ad8d840c7fff","1.0","5.9513","0"
"8a6ad8c3279ffff","1.0","1.7828","0"
"8a6ad8da2367fff","1.5","3.7261","0"
"8a6adea49127fff","3.0","5.4042","0"
"8a6ad8c36ceffff","2.0","6.1018","0"
"8a6ad8d0a377fff","3.0","0.7851","0"
"8a6ad8d83527fff","2.0","5.4038","0"
"8a6ad8d56787fff","2.0","1.3462","0"
"8a6ad8c2504ffff","1.55","2.9163","0"
"8a6ad8da66cffff","2.0","2.7031","0"
"8a6ad8d840e7fff","1.0","0.9307","0"
"8a6ad8c2e55ffff","2.0","2.0084","0"
"8a6ad8c00b57fff","1.5","1.8318","0"
"8a6ad8c2345ffff","1.5","8.9914","0"
"8a6adea49cd7fff","3.25","5.3465","0"
"8a6ad8c05067fff","2.0","2.6919","0"
"8a6ad8c25a9ffff","1.0","7.338","0"
"8a6ad8d8558ffff","2.8","6.882","0"
"8a6ad8d818b7fff","1.6667","0.1891","0"
"8a6ad8da360ffff","1.5","7.8473","0"
"8a6ad8d52da7fff","2.0","5.2611","0"
"8a6ad8c05337fff","2.0","2.1922","0"
"8a6ad8d1149ffff","1.0","2.0565","0"
"8a6ad8d8586ffff","1.5","4.0471","0"
"8a6ad8d842f7fff","1.0","5.4194","0"
"8a6adea4952ffff","3.1875","6.843","0"
"8a6ad8d13a37fff","2.0","4.791","0"
"8a6ad8d567affff","2.0","8.3107","0"
"8a6ad8d855affff","2.0","8.818","0"
"8a6ad8d1354ffff","2.0","4.7265","0"
"8a6ad8d52db7fff","1.0","5.184","0"
"8a6ad8d8505ffff","3.1667","5.3687","0"
"8a6ad8c25327fff","2.15","5.4651","0"
"8a6ad8c36c67fff","2.0","7.3697","0"
"8a6ad8d88c9ffff","2.0","2.4742","0"
"8a6ad8db135ffff","1.8","8.1555","0"
"8a6ad8da262ffff","1.0","8.9699","0"
"8a6ad8d1148ffff","2.0","0.6721","0"
"8a6ad8d13a17fff","1.0","1.1246","0"
"8a6ad8d804affff","1.0","3.1473","0"
"8a6ad8dae94ffff","2.6429","2.4989","0"
"8a6ad8d853b7fff","2.5","1.9754","0"
"8a6ad8d8540ffff","3.0","1.8577","0"
"8a6ad8c32257fff","4.6","8.6245","0"
"8a6ad8db1387fff","1.5","0.6804","0"
"8a6ad8d15db7fff","2.75","4.1177","0"
"8a6ad8c25927fff","1.3158","7.4306","0"
"8a6ad8d0e1b7fff","1.1667","7.2428","0"
"8a6ad8da3447fff","1.25","7.3865","0"
"8a6ad8d0a307fff","3.0","0.3118","0"
"8a6ad8d8559ffff","2.8333","5.5329","0"
"8a6adea49c87fff","2.0769","5.4669","0"
"8a6ad8dae867fff","2.0","0.4483","0"
"8a6ad8c31997fff","2.0","3.1404","0"
"8a6ad8c2e557fff","2.0","0.5179","0"
"8a6ad8c219a7fff","1.0","1.326","0"
"8a6ad8d89b67fff","1.2","0.8173","0"
"8a6ad8d15da7fff","2.75","2.0862","0"
"8a6ad8d8438ffff","1.0","2.0278","0"
"8a6ad8d83427fff","2.0","5.5771","0"
"8a6ad8d842cffff","0.6667","6.6018","0"
"8a6ad8d0a327fff","3.0","4.7651","0"
"8a6ad8c3566ffff","2.0","7.332","0"
"8a6ad8c3055ffff","2.3","5.7156","0"
"8a6ad8d567b7fff","2.0","2.9094","0"
"8a6ad8da041ffff","1.25","0.6448","0"
